userId	geneSymbol	geneName	entrezgene	gLink
RpL26	RpL26	Ribosomal protein L26	40060	https://www.ncbi.nlm.nih.gov/gene/?term=40060
CG6843	CG6843	NA	40062	https://www.ncbi.nlm.nih.gov/gene/?term=40062
Mkp3	Mkp3	Mitogen-activated protein kinase phosphatase 3	40081	https://www.ncbi.nlm.nih.gov/gene/?term=40081
Chd3	Chd3	Chd3	40111	https://www.ncbi.nlm.nih.gov/gene/?term=40111
CG9231	CG9231	NA	40130	https://www.ncbi.nlm.nih.gov/gene/?term=40130
ash1	ash1	absent, small, or homeotic discs 1	40133	https://www.ncbi.nlm.nih.gov/gene/?term=40133
asf1	asf1	anti-silencing factor 1	40141	https://www.ncbi.nlm.nih.gov/gene/?term=40141
CG8765	CG8765	NA	40147	https://www.ncbi.nlm.nih.gov/gene/?term=40147
Kap-alpha1	Kap-alpha1	karyopherin alpha1	40160	https://www.ncbi.nlm.nih.gov/gene/?term=40160
cyc	cyc	cycle	40162	https://www.ncbi.nlm.nih.gov/gene/?term=40162
Deaf1	Deaf1	Deformed epidermal autoregulatory factor-1	40164	https://www.ncbi.nlm.nih.gov/gene/?term=40164
trc	trc	tricornered	40165	https://www.ncbi.nlm.nih.gov/gene/?term=40165
Rab8	Rab8	Rab8	40168	https://www.ncbi.nlm.nih.gov/gene/?term=40168
Mi-2	Mi-2	Mi-2	40170	https://www.ncbi.nlm.nih.gov/gene/?term=40170
Su(Tpl)	Su(Tpl)	Su(Tpl)	40171	https://www.ncbi.nlm.nih.gov/gene/?term=40171
Rpn1	Rpn1	Regulatory particle non-ATPase 1	40174	https://www.ncbi.nlm.nih.gov/gene/?term=40174
Su(z)12	Su(z)12	Su(z)12	48071	https://www.ncbi.nlm.nih.gov/gene/?term=48071
RhoGDI	RhoGDI	RhoGDI	40179	https://www.ncbi.nlm.nih.gov/gene/?term=40179
CG14184	CG14184	NA	40193	https://www.ncbi.nlm.nih.gov/gene/?term=40193
Ssk	Ssk	Snakeskin	40207	https://www.ncbi.nlm.nih.gov/gene/?term=40207
CG7298	CG7298	NA	40210	https://www.ncbi.nlm.nih.gov/gene/?term=40210
CG17233	CG17233	NA	40220	https://www.ncbi.nlm.nih.gov/gene/?term=40220
Clc	Clc	Clathrin light chain	40221	https://www.ncbi.nlm.nih.gov/gene/?term=40221
polo	polo	polo	40232	https://www.ncbi.nlm.nih.gov/gene/?term=40232
eRF1	eRF1	eukaryotic translation release factor 1	40240	https://www.ncbi.nlm.nih.gov/gene/?term=40240
CG32428	CG32428	NA	50105	https://www.ncbi.nlm.nih.gov/gene/?term=50105
CG32425	CG32425	NA	40273	https://www.ncbi.nlm.nih.gov/gene/?term=40273
Pitslre	Pitslre	pitslre	40292	https://www.ncbi.nlm.nih.gov/gene/?term=40292
CG11399	CG11399	NA	40295	https://www.ncbi.nlm.nih.gov/gene/?term=40295
Spc105R	Spc105R	Spc105-related	40300	https://www.ncbi.nlm.nih.gov/gene/?term=40300
CG3634	CG3634	NA	40301	https://www.ncbi.nlm.nih.gov/gene/?term=40301
CSN3	CSN3	COP9 signalosome subunit 3	40308	https://www.ncbi.nlm.nih.gov/gene/?term=40308
skd	skd	skuld	43906	https://www.ncbi.nlm.nih.gov/gene/?term=43906
chb	chb	chromosome bows	43901	https://www.ncbi.nlm.nih.gov/gene/?term=43901
pzg	pzg	putzig	40351	https://www.ncbi.nlm.nih.gov/gene/?term=40351
Pc	Pc	Polycomb	40358	https://www.ncbi.nlm.nih.gov/gene/?term=40358
barc	barc	barricade	40369	https://www.ncbi.nlm.nih.gov/gene/?term=40369
Aef1	Aef1	Adult enhancer factor 1	40370	https://www.ncbi.nlm.nih.gov/gene/?term=40370
Syx7	Syx7	Syntaxin 7	36173	https://www.ncbi.nlm.nih.gov/gene/?term=36173
Cdk12	Cdk12	Cyclin-dependent kinase 12	40385	https://www.ncbi.nlm.nih.gov/gene/?term=40385
CG7611	CG7611	NA	40386	https://www.ncbi.nlm.nih.gov/gene/?term=40386
Mkrn1	Mkrn1	Makorin 1	44131	https://www.ncbi.nlm.nih.gov/gene/?term=44131
Rpn10	Rpn10	Regulatory particle non-ATPase 10	40388	https://www.ncbi.nlm.nih.gov/gene/?term=40388
Wnk	Wnk	Wnk kinase	40391	https://www.ncbi.nlm.nih.gov/gene/?term=40391
MED1	MED1	Mediator complex subunit 1	40403	https://www.ncbi.nlm.nih.gov/gene/?term=40403
Nopp140	Nopp140	Nopp140	40433	https://www.ncbi.nlm.nih.gov/gene/?term=40433
P5CDh1	P5CDh1	delta-1-Pyrroline-5-carboxylate dehydrogenase 1	40434	https://www.ncbi.nlm.nih.gov/gene/?term=40434
DNApol-eta	DNApol-eta	DNApol-eta	40438	https://www.ncbi.nlm.nih.gov/gene/?term=40438
CG7139	CG7139	NA	40448	https://www.ncbi.nlm.nih.gov/gene/?term=40448
RpLP0	RpLP0	Ribosomal protein LP0	40451	https://www.ncbi.nlm.nih.gov/gene/?term=40451
Csp	Csp	Cysteine string protein	40459	https://www.ncbi.nlm.nih.gov/gene/?term=40459
Hem	Hem	HEM-protein	40462	https://www.ncbi.nlm.nih.gov/gene/?term=40462
mael	mael	maelstrom	40489	https://www.ncbi.nlm.nih.gov/gene/?term=40489
l(3)04053	l(3)04053	lethal (3) 04053	46158	https://www.ncbi.nlm.nih.gov/gene/?term=46158
Arf79F	Arf79F	ADP ribosylation factor at 79F	40506	https://www.ncbi.nlm.nih.gov/gene/?term=40506
Chro	Chro	Chromator	40508	https://www.ncbi.nlm.nih.gov/gene/?term=40508
slif	slif	slimfast	40510	https://www.ncbi.nlm.nih.gov/gene/?term=40510
Mes2	Mes2	Mesoderm-expressed 2	40514	https://www.ncbi.nlm.nih.gov/gene/?term=40514
RpL10	RpL10	Ribosomal protein L10	43864	https://www.ncbi.nlm.nih.gov/gene/?term=43864
CkIIalpha	CkIIalpha	casein kinase IIalpha	48448	https://www.ncbi.nlm.nih.gov/gene/?term=48448
alpha-Cat	alpha-Cat	alpha Catenin	40517	https://www.ncbi.nlm.nih.gov/gene/?term=40517
AGO3	AGO3	Argonaute 3	3355150	https://www.ncbi.nlm.nih.gov/gene/?term=3355150
vtd	vtd	verthandi	3354896	https://www.ncbi.nlm.nih.gov/gene/?term=3354896
RpL15	RpL15	Ribosomal protein L15	3354918	https://www.ncbi.nlm.nih.gov/gene/?term=3354918
CG41099	CG41099	NA	3355072	https://www.ncbi.nlm.nih.gov/gene/?term=3355072
aux	aux	auxilin	40527	https://www.ncbi.nlm.nih.gov/gene/?term=40527
CG14641	CG14641	NA	40529	https://www.ncbi.nlm.nih.gov/gene/?term=40529
CG9776	CG9776	NA	40546	https://www.ncbi.nlm.nih.gov/gene/?term=40546
Cont	Cont	Contactin	40553	https://www.ncbi.nlm.nih.gov/gene/?term=40553
lost	lost	lost	40559	https://www.ncbi.nlm.nih.gov/gene/?term=40559
srl	srl	spargel	40562	https://www.ncbi.nlm.nih.gov/gene/?term=40562
CG14650	CG14650	NA	40566	https://www.ncbi.nlm.nih.gov/gene/?term=40566
CG31522	CG31522	NA	40567	https://www.ncbi.nlm.nih.gov/gene/?term=40567
Fip1	Fip1	Factor interacting with poly(A) polymerase 1	40569	https://www.ncbi.nlm.nih.gov/gene/?term=40569
CG9775	CG9775	NA	40576	https://www.ncbi.nlm.nih.gov/gene/?term=40576
MED31	MED31	Mediator complex subunit 31	40577	https://www.ncbi.nlm.nih.gov/gene/?term=40577
Karybeta3	Karybeta3	Karyopherin beta 3	40581	https://www.ncbi.nlm.nih.gov/gene/?term=40581
CG43427	CG43427	NA	40583	https://www.ncbi.nlm.nih.gov/gene/?term=40583
tacc	tacc	transforming acidic coiled-coil protein	40589	https://www.ncbi.nlm.nih.gov/gene/?term=40589
ctrip	ctrip	circadian trip	40596	https://www.ncbi.nlm.nih.gov/gene/?term=40596
Gnf1	Gnf1	Germ line transcription factor 1	40607	https://www.ncbi.nlm.nih.gov/gene/?term=40607
corto	corto	corto	40616	https://www.ncbi.nlm.nih.gov/gene/?term=40616
cno	cno	canoe	40620	https://www.ncbi.nlm.nih.gov/gene/?term=40620
Kat60	Kat60	Katanin 60	53566	https://www.ncbi.nlm.nih.gov/gene/?term=53566
CG12163	CG12163	NA	40628	https://www.ncbi.nlm.nih.gov/gene/?term=40628
Hph	Hph	HIF prolyl hydroxylase	40633	https://www.ncbi.nlm.nih.gov/gene/?term=40633
mtd	mtd	mustard	45467	https://www.ncbi.nlm.nih.gov/gene/?term=45467
CG11999	CG11999	NA	40637	https://www.ncbi.nlm.nih.gov/gene/?term=40637
PEK	PEK	pancreatic eIF-2alpha kinase	40653	https://www.ncbi.nlm.nih.gov/gene/?term=40653
RpL35A	RpL35A	Ribosomal protein L35A	40654	https://www.ncbi.nlm.nih.gov/gene/?term=40654
CG2926	CG2926	NA	40676	https://www.ncbi.nlm.nih.gov/gene/?term=40676
kra	kra	krasavietz	40680	https://www.ncbi.nlm.nih.gov/gene/?term=40680
asl	asl	asterless	40682	https://www.ncbi.nlm.nih.gov/gene/?term=40682
Rga	Rga	Regena	40683	https://www.ncbi.nlm.nih.gov/gene/?term=40683
Atu	Atu	Another transcription unit	40684	https://www.ncbi.nlm.nih.gov/gene/?term=40684
RpL13A	RpL13A	Ribosomal protein L13A	40687	https://www.ncbi.nlm.nih.gov/gene/?term=40687
MTA1-like	MTA1-like	Metastasis associated 1-like	40693	https://www.ncbi.nlm.nih.gov/gene/?term=40693
CG2182	CG2182	NA	40697	https://www.ncbi.nlm.nih.gov/gene/?term=40697
Xe7	Xe7	Xe7	40699	https://www.ncbi.nlm.nih.gov/gene/?term=40699
Atg17	Atg17	Autophagy-related 17	40700	https://www.ncbi.nlm.nih.gov/gene/?term=40700
jagn	jagn	jagunal	40714	https://www.ncbi.nlm.nih.gov/gene/?term=40714
Rpn5	Rpn5	Regulatory particle non-ATPase 5	40717	https://www.ncbi.nlm.nih.gov/gene/?term=40717
CG10979	CG10979	NA	40720	https://www.ncbi.nlm.nih.gov/gene/?term=40720
dgrn	dgrn	degringolade	40725	https://www.ncbi.nlm.nih.gov/gene/?term=40725
Rm62	Rm62	Rm62	40739	https://www.ncbi.nlm.nih.gov/gene/?term=40739
CG1077	CG1077	NA	40751	https://www.ncbi.nlm.nih.gov/gene/?term=40751
Pak	Pak	p21-activated kinase	44039	https://www.ncbi.nlm.nih.gov/gene/?term=44039
TfIIFalpha	TfIIFalpha	Transcription factor IIFalpha	40790	https://www.ncbi.nlm.nih.gov/gene/?term=40790
Dmtn	Dmtn	Dementin	40792	https://www.ncbi.nlm.nih.gov/gene/?term=40792
gpp	gpp	grappa	40793	https://www.ncbi.nlm.nih.gov/gene/?term=40793
bcd	bcd	bicoid	40830	https://www.ncbi.nlm.nih.gov/gene/?term=40830
CG1943	CG1943	NA	40844	https://www.ncbi.nlm.nih.gov/gene/?term=40844
Ref1	Ref1	RNA and export factor binding protein 1	44029	https://www.ncbi.nlm.nih.gov/gene/?term=44029
alphaTub84B	alphaTub84B	alpha-Tubulin at 84B	40848	https://www.ncbi.nlm.nih.gov/gene/?term=40848
Alh	Alh	Alhambra	40850	https://www.ncbi.nlm.nih.gov/gene/?term=40850
CG10055	CG10055	NA	40862	https://www.ncbi.nlm.nih.gov/gene/?term=40862
alphaTub84D	alphaTub84D	alpha-Tubulin at 84D	40904	https://www.ncbi.nlm.nih.gov/gene/?term=40904
CD98hc	CD98hc	CD98 heavy chain	40941	https://www.ncbi.nlm.nih.gov/gene/?term=40941
puc	puc	puckered	40958	https://www.ncbi.nlm.nih.gov/gene/?term=40958
CG7878	CG7878	NA	40959	https://www.ncbi.nlm.nih.gov/gene/?term=40959
CG9667	CG9667	NA	40960	https://www.ncbi.nlm.nih.gov/gene/?term=40960
Ada2b	Ada2b	transcriptional Adaptor 2b	40966	https://www.ncbi.nlm.nih.gov/gene/?term=40966
CG9636	CG9636	NA	40967	https://www.ncbi.nlm.nih.gov/gene/?term=40967
RpA-70	RpA-70	Replication Protein A 70	40972	https://www.ncbi.nlm.nih.gov/gene/?term=40972
Mcm2	Mcm2	Minichromosome maintenance 2	40973	https://www.ncbi.nlm.nih.gov/gene/?term=40973
DppIII	DppIII	Dipeptidyl aminopeptidase III	40996	https://www.ncbi.nlm.nih.gov/gene/?term=40996
Atg13	Atg13	Autophagy-related 13	40998	https://www.ncbi.nlm.nih.gov/gene/?term=40998
CG9684	CG9684	NA	41000	https://www.ncbi.nlm.nih.gov/gene/?term=41000
CG11737	CG11737	NA	41009	https://www.ncbi.nlm.nih.gov/gene/?term=41009
Cenp-C	Cenp-C	Centromeric protein-C	41014	https://www.ncbi.nlm.nih.gov/gene/?term=41014
Mkk4	Mkk4	MAP kinase kinase 4	41020	https://www.ncbi.nlm.nih.gov/gene/?term=41020
bel	bel	belle	45826	https://www.ncbi.nlm.nih.gov/gene/?term=45826
CG8036	CG8036	NA	41027	https://www.ncbi.nlm.nih.gov/gene/?term=41027
hb	hb	hunchback	41032	https://www.ncbi.nlm.nih.gov/gene/?term=41032
M1BP	M1BP	Motif 1 Binding Protein	41042	https://www.ncbi.nlm.nih.gov/gene/?term=41042
CG8223	CG8223	NA	41045	https://www.ncbi.nlm.nih.gov/gene/?term=41045
CG9821	CG9821	NA	41058	https://www.ncbi.nlm.nih.gov/gene/?term=41058
pyd	pyd	polychaetoid	41062	https://www.ncbi.nlm.nih.gov/gene/?term=41062
osk	osk	oskar	41066	https://www.ncbi.nlm.nih.gov/gene/?term=41066
skap	skap	skpA associated protein	41067	https://www.ncbi.nlm.nih.gov/gene/?term=41067
E(var)3-9	E(var)3-9	Enhancer of variegation 3-9	41073	https://www.ncbi.nlm.nih.gov/gene/?term=41073
Prosbeta3	Prosbeta3	Proteasome beta3 subunit	41079	https://www.ncbi.nlm.nih.gov/gene/?term=41079
tgo	tgo	tango	41084	https://www.ncbi.nlm.nih.gov/gene/?term=41084
hyx	hyx	hyrax	41086	https://www.ncbi.nlm.nih.gov/gene/?term=41086
Rel	Rel	Relish	41087	https://www.ncbi.nlm.nih.gov/gene/?term=41087
pum	pum	pumilio	41094	https://www.ncbi.nlm.nih.gov/gene/?term=41094
D1	D1	D1 chromosomal protein	41095	https://www.ncbi.nlm.nih.gov/gene/?term=41095
CG45050	CG45050	NA	41114	https://www.ncbi.nlm.nih.gov/gene/?term=41114
RpL34b	RpL34b	Ribosomal protein L34b	41120	https://www.ncbi.nlm.nih.gov/gene/?term=41120
CG8149	CG8149	NA	41137	https://www.ncbi.nlm.nih.gov/gene/?term=41137
rump	rump	rumpelstiltskin	41138	https://www.ncbi.nlm.nih.gov/gene/?term=41138
Ras85D	Ras85D	Ras oncogene at 85D	41140	https://www.ncbi.nlm.nih.gov/gene/?term=41140
CG8176	CG8176	NA	261329	https://www.ncbi.nlm.nih.gov/gene/?term=261329
RnpS1	RnpS1	RNA-binding protein S1	41147	https://www.ncbi.nlm.nih.gov/gene/?term=41147
MBD-like	MBD-like	Methyl-CpG binding domain protein-like	41151	https://www.ncbi.nlm.nih.gov/gene/?term=41151
CG9393	CG9393	NA	41152	https://www.ncbi.nlm.nih.gov/gene/?term=41152
Kap-alpha3	Kap-alpha3	karyopherin alpha3	41158	https://www.ncbi.nlm.nih.gov/gene/?term=41158
CG8273	CG8273	NA	41159	https://www.ncbi.nlm.nih.gov/gene/?term=41159
Scm	Scm	Sex comb on midleg	41168	https://www.ncbi.nlm.nih.gov/gene/?term=41168
CG16817	CG16817	NA	41173	https://www.ncbi.nlm.nih.gov/gene/?term=41173
dmt	dmt	dalmatian	41180	https://www.ncbi.nlm.nih.gov/gene/?term=41180
hyd	hyd	hyperplastic discs	41181	https://www.ncbi.nlm.nih.gov/gene/?term=41181
PpD3	PpD3	Protein phosphatase D3	49779	https://www.ncbi.nlm.nih.gov/gene/?term=49779
Snap24	Snap24	Synaptosomal-associated protein 24kDa	41193	https://www.ncbi.nlm.nih.gov/gene/?term=41193
MED6	MED6	Mediator complex subunit 6	44728	https://www.ncbi.nlm.nih.gov/gene/?term=44728
CG8507	CG8507	NA	41205	https://www.ncbi.nlm.nih.gov/gene/?term=41205
CG8516	CG8516	NA	41206	https://www.ncbi.nlm.nih.gov/gene/?term=41206
Art4	Art4	Arginine methyltransferase 4	41219	https://www.ncbi.nlm.nih.gov/gene/?term=41219
Fmr1	Fmr1	Fmr1	37528	https://www.ncbi.nlm.nih.gov/gene/?term=37528
tws	tws	twins	47877	https://www.ncbi.nlm.nih.gov/gene/?term=47877
pont	pont	pontin	53439	https://www.ncbi.nlm.nih.gov/gene/?term=53439
CG6293	CG6293	NA	41259	https://www.ncbi.nlm.nih.gov/gene/?term=41259
sle	sle	slender lobes	41262	https://www.ncbi.nlm.nih.gov/gene/?term=41262
jumu	jumu	jumeau	41265	https://www.ncbi.nlm.nih.gov/gene/?term=41265
CG14688	CG14688	NA	41275	https://www.ncbi.nlm.nih.gov/gene/?term=41275
TfIIFbeta	TfIIFbeta	Transcription factor TFIIFbeta	41290	https://www.ncbi.nlm.nih.gov/gene/?term=41290
Art1	Art1	Arginine methyltransferase 1	41295	https://www.ncbi.nlm.nih.gov/gene/?term=41295
CG4511	CG4511	NA	41305	https://www.ncbi.nlm.nih.gov/gene/?term=41305
CG4570	CG4570	NA	41306	https://www.ncbi.nlm.nih.gov/gene/?term=41306
Tctp	Tctp	Translationally controlled tumor protein	41341	https://www.ncbi.nlm.nih.gov/gene/?term=41341
CG6693	CG6693	NA	41346	https://www.ncbi.nlm.nih.gov/gene/?term=41346
RpL3	RpL3	Ribosomal protein L3	41347	https://www.ncbi.nlm.nih.gov/gene/?term=41347
Ranbp9	Ranbp9	Ranbp9	41367	https://www.ncbi.nlm.nih.gov/gene/?term=41367
Jupiter	Jupiter	jupiter	41392	https://www.ncbi.nlm.nih.gov/gene/?term=41392
CG14712	CG14712	NA	41397	https://www.ncbi.nlm.nih.gov/gene/?term=41397
Csk	Csk	C-terminal Src kinase	41398	https://www.ncbi.nlm.nih.gov/gene/?term=41398
CG42327	CG42327	NA	41401	https://www.ncbi.nlm.nih.gov/gene/?term=41401
CG14715	CG14715	NA	41403	https://www.ncbi.nlm.nih.gov/gene/?term=41403
Taf12	Taf12	TBP-associated factor 12	41406	https://www.ncbi.nlm.nih.gov/gene/?term=41406
Blm	Blm	Bloom syndrome helicase	41366	https://www.ncbi.nlm.nih.gov/gene/?term=41366
CG6923	CG6923	NA	41420	https://www.ncbi.nlm.nih.gov/gene/?term=41420
glo	glo	glorund	41431	https://www.ncbi.nlm.nih.gov/gene/?term=41431
CG4066	CG4066	NA	41493	https://www.ncbi.nlm.nih.gov/gene/?term=41493
MBD-R2	MBD-R2	MBD-R2	41498	https://www.ncbi.nlm.nih.gov/gene/?term=41498
GstD1	GstD1	Glutathione S transferase D1	41503	https://www.ncbi.nlm.nih.gov/gene/?term=41503
pps	pps	protein partner of snf	41524	https://www.ncbi.nlm.nih.gov/gene/?term=41524
CG17202	CG17202	NA	41526	https://www.ncbi.nlm.nih.gov/gene/?term=41526
Pp1-87B	Pp1-87B	Protein phosphatase 1 at 87B	49260	https://www.ncbi.nlm.nih.gov/gene/?term=49260
CG5641	CG5641	NA	41529	https://www.ncbi.nlm.nih.gov/gene/?term=41529
Prosalpha2	Prosalpha2	Proteasome alpha2 subunit	41531	https://www.ncbi.nlm.nih.gov/gene/?term=41531
Aos1	Aos1	Activator of SUMO 1	41532	https://www.ncbi.nlm.nih.gov/gene/?term=41532
Vha55	Vha55	Vacuolar H[+]-ATPase 55kD subunit	41550	https://www.ncbi.nlm.nih.gov/gene/?term=41550
Snx3	Snx3	Sorting nexin 3	41551	https://www.ncbi.nlm.nih.gov/gene/?term=41551
Su(fu)	Su(fu)	Suppressor of fused	41565	https://www.ncbi.nlm.nih.gov/gene/?term=41565
Men	Men	Malic enzyme	47173	https://www.ncbi.nlm.nih.gov/gene/?term=47173
grsm	grsm	granny smith	41587	https://www.ncbi.nlm.nih.gov/gene/?term=41587
Spc25	Spc25	Spc25	41585	https://www.ncbi.nlm.nih.gov/gene/?term=41585
Paip2	Paip2	polyA-binding protein interacting protein 2	41591	https://www.ncbi.nlm.nih.gov/gene/?term=41591
CG31342	CG31342	NA	41592	https://www.ncbi.nlm.nih.gov/gene/?term=41592
CtBP	CtBP	C-terminal Binding Protein	41602	https://www.ncbi.nlm.nih.gov/gene/?term=41602
pic	pic	piccolo	41611	https://www.ncbi.nlm.nih.gov/gene/?term=41611
Su(var)3-7	Su(var)3-7	Suppressor of variegation 3-7	41627	https://www.ncbi.nlm.nih.gov/gene/?term=41627
CG32473	CG32473	NA	41636	https://www.ncbi.nlm.nih.gov/gene/?term=41636
Droj2	Droj2	DnaJ-like-2	41646	https://www.ncbi.nlm.nih.gov/gene/?term=41646
yrt	yrt	yurt	41656	https://www.ncbi.nlm.nih.gov/gene/?term=41656
sqd	sqd	squid	41666	https://www.ncbi.nlm.nih.gov/gene/?term=41666
rin	rin	rasputin	47998	https://www.ncbi.nlm.nih.gov/gene/?term=47998
Hrb87F	Hrb87F	Heterogeneous nuclear ribonucleoprotein at 87F	48535	https://www.ncbi.nlm.nih.gov/gene/?term=48535
B52	B52	B52	41670	https://www.ncbi.nlm.nih.gov/gene/?term=41670
flfl	flfl	falafel	41675	https://www.ncbi.nlm.nih.gov/gene/?term=41675
rdx	rdx	roadkill	41704	https://www.ncbi.nlm.nih.gov/gene/?term=41704
CG9922	CG9922	NA	41708	https://www.ncbi.nlm.nih.gov/gene/?term=41708
Abi	Abi	Abelson interacting protein	41718	https://www.ncbi.nlm.nih.gov/gene/?term=41718
trx	trx	trithorax	41737	https://www.ncbi.nlm.nih.gov/gene/?term=41737
su(Hw)	su(Hw)	suppressor of Hairy wing	41740	https://www.ncbi.nlm.nih.gov/gene/?term=41740
His4r	His4r	Histone H4 replacement	41773	https://www.ncbi.nlm.nih.gov/gene/?term=41773
l(3)L1231	l(3)L1231	lethal (3) L1231	41776	https://www.ncbi.nlm.nih.gov/gene/?term=41776
BigH1	BigH1	Histone H1 variant BigH1	41780	https://www.ncbi.nlm.nih.gov/gene/?term=41780
Meltrin	Meltrin	meltrin	3772109	https://www.ncbi.nlm.nih.gov/gene/?term=3772109
kibra	kibra	kibra	41783	https://www.ncbi.nlm.nih.gov/gene/?term=41783
eff	eff	effete	41785	https://www.ncbi.nlm.nih.gov/gene/?term=41785
jvl	jvl	javelin-like	41788	https://www.ncbi.nlm.nih.gov/gene/?term=41788
Rrp6	Rrp6	Rrp6	41798	https://www.ncbi.nlm.nih.gov/gene/?term=41798
RpS5b	RpS5b	Ribosomal protein S5b	41807	https://www.ncbi.nlm.nih.gov/gene/?term=41807
CG42788	CG42788	NA	41817	https://www.ncbi.nlm.nih.gov/gene/?term=41817
CG3987	CG3987	NA	41822	https://www.ncbi.nlm.nih.gov/gene/?term=41822
GlyS	GlyS	Glycogen synthase	41823	https://www.ncbi.nlm.nih.gov/gene/?term=41823
Hsc70-4	Hsc70-4	Heat shock protein cognate 4	41840	https://www.ncbi.nlm.nih.gov/gene/?term=41840
Set	Set	Set	41844	https://www.ncbi.nlm.nih.gov/gene/?term=41844
Cp190	Cp190	Centrosomal protein 190kD	41848	https://www.ncbi.nlm.nih.gov/gene/?term=41848
Tm1	Tm1	Tropomyosin 1	41852	https://www.ncbi.nlm.nih.gov/gene/?term=41852
ear	ear	ENL/AF9-related	44451	https://www.ncbi.nlm.nih.gov/gene/?term=44451
FK506-bp1	FK506-bp1	FK506-binding protein 1	41860	https://www.ncbi.nlm.nih.gov/gene/?term=41860
Surf4	Surf4	Surfeit 4	41864	https://www.ncbi.nlm.nih.gov/gene/?term=41864
CG31301	CG31301	NA	41865	https://www.ncbi.nlm.nih.gov/gene/?term=41865
Atx2	Atx2	Ataxin-2	41883	https://www.ncbi.nlm.nih.gov/gene/?term=41883
nsl1	nsl1	non-specific lethal 1	41911	https://www.ncbi.nlm.nih.gov/gene/?term=41911
glob1	glob1	globin 1	41930	https://www.ncbi.nlm.nih.gov/gene/?term=41930
CG5516	CG5516	NA	41940	https://www.ncbi.nlm.nih.gov/gene/?term=41940
mor	mor	moira	41942	https://www.ncbi.nlm.nih.gov/gene/?term=41942
srp	srp	serpent	41944	https://www.ncbi.nlm.nih.gov/gene/?term=41944
msps	msps	mini spindles	41952	https://www.ncbi.nlm.nih.gov/gene/?term=41952
Akt1	Akt1	Akt1	41957	https://www.ncbi.nlm.nih.gov/gene/?term=41957
sra	sra	sarah	47384	https://www.ncbi.nlm.nih.gov/gene/?term=47384
mtSSB	mtSSB	mitochondrial single stranded DNA-binding protein	41968	https://www.ncbi.nlm.nih.gov/gene/?term=41968
Mat89Ba	Mat89Ba	Maternal transcript 89Ba	41973	https://www.ncbi.nlm.nih.gov/gene/?term=41973
gish	gish	gilgamesh	49701	https://www.ncbi.nlm.nih.gov/gene/?term=49701
SF2	SF2	Splicing factor 2	53443	https://www.ncbi.nlm.nih.gov/gene/?term=53443
pad	pad	poils au dos	41981	https://www.ncbi.nlm.nih.gov/gene/?term=41981
CG14894	CG14894	NA	41993	https://www.ncbi.nlm.nih.gov/gene/?term=41993
Pak3	Pak3	Pak3	41995	https://www.ncbi.nlm.nih.gov/gene/?term=41995
CG42232	CG42232	NA	7354465	https://www.ncbi.nlm.nih.gov/gene/?term=7354465
Fas1	Fas1	Fasciclin 1	42025	https://www.ncbi.nlm.nih.gov/gene/?term=42025
CG4009	CG4009	NA	42054	https://www.ncbi.nlm.nih.gov/gene/?term=42054
Patr-1	Patr-1	Protein associated with topo II related - 1	42058	https://www.ncbi.nlm.nih.gov/gene/?term=42058
kuk	kuk	kugelkern	42063	https://www.ncbi.nlm.nih.gov/gene/?term=42063
GckIII	GckIII	Germinal centre kinase III	42064	https://www.ncbi.nlm.nih.gov/gene/?term=42064
cal1	cal1	chromosome alignment defect 1	42065	https://www.ncbi.nlm.nih.gov/gene/?term=42065
CG5823	CG5823	NA	42105	https://www.ncbi.nlm.nih.gov/gene/?term=42105
SF1	SF1	Splicing factor 1	43912	https://www.ncbi.nlm.nih.gov/gene/?term=43912
alt	alt	aluminum tubes	42127	https://www.ncbi.nlm.nih.gov/gene/?term=42127
CG31249	CG31249	NA	42129	https://www.ncbi.nlm.nih.gov/gene/?term=42129
osa	osa	osa	42130	https://www.ncbi.nlm.nih.gov/gene/?term=42130
Pxt	Pxt	Peroxinectin-like	42131	https://www.ncbi.nlm.nih.gov/gene/?term=42131
CG7379	CG7379	NA	42140	https://www.ncbi.nlm.nih.gov/gene/?term=42140
Ssdp	Ssdp	Sequence-specific single-stranded DNA-binding protein	42177	https://www.ncbi.nlm.nih.gov/gene/?term=42177
14-3-3epsilon	14-3-3epsilon	14-3-3epsilon	42186	https://www.ncbi.nlm.nih.gov/gene/?term=42186
l(3)05822	l(3)05822	lethal (3) 05822	47260	https://www.ncbi.nlm.nih.gov/gene/?term=47260
Dlc90F	Dlc90F	Dynein light chain 90F	42199	https://www.ncbi.nlm.nih.gov/gene/?term=42199
Vha100-2	Vha100-2	Vacuolar H[+] ATPase 100kD subunit 2	42216	https://www.ncbi.nlm.nih.gov/gene/?term=42216
koko	koko	kokopelli	14462485	https://www.ncbi.nlm.nih.gov/gene/?term=14462485
CG31122	CG31122	NA	42221	https://www.ncbi.nlm.nih.gov/gene/?term=42221
fray	fray	frayed	44233	https://www.ncbi.nlm.nih.gov/gene/?term=44233
CG31224	CG31224	NA	42237	https://www.ncbi.nlm.nih.gov/gene/?term=42237
gwl	gwl	greatwall	45969	https://www.ncbi.nlm.nih.gov/gene/?term=45969
Mpc1	Mpc1	Mitochondrial pyruvate carrier	42268	https://www.ncbi.nlm.nih.gov/gene/?term=42268
