GO ID	GO category	FDR	Enrichment Ratio	Genes
GO:0070887	cellular response to chemical stimulus	0.00202	1.1626866896438537	Hsp68, Hsp70Bb, Jafrac1, Hsc70-3, Trxr-1, Pa1, PEK, hiw, Dop1R1, SIFaR, Sytbeta, MESR4, rk, Ptp61F, Set2, grh, MED14, Mrtf, Hsp70Bbb, Hydr2, Pxt, Hsc70-4, Nup358, pzg, Rab10, Hsc70-5, Ulp1, Upf1, TER94, GstS1, Dh44-R1, pnr, Hr51, mts, E(bx), Syt12, dome, Nup98-96, ss, rdx, Cul1, Sos, PyK, for, GluRIID, Dop1R2, cd, Cyp6a8, CG15537, phm, Src64B, Iswi, G9a, Sik2, emb, Toll-7, CG12229, GlyS, sima, Snmp1, Fmr1, MAN1, Eip78C, Stat92E, tll, Sod3, hep, slmb, slpr, TyrRII, CycG, CG14891, AstC-R2, mAChR-A, Ir64a, scw, CG7362, Hph, Pdk1, svp, tgo, GluRIIE, cv-2, Toll-9, ago, Ote, tw, daw, btl, CG11249, ftz-f1, BI-1, Sesn, dock, Toll-6, Neto, ETHR, usp, Pdi, Mad, mAChR-B, gro, RasGAP1, AstC-R1, Lgr1, Pi3K92E, cmpy, Drl-2, dsf, lwr, CG2918, Tsc1, CG9314, piwi, Txl, GluRIIA, Cyp6g2, trbl, Lis-1, ppk28, Lrt, cnk, bnl, Cdc42, Crtc, CG15116, Clic, Xbp1, mav, ths, St3, Dh44-R2, srl, kek5, CG15056, Atg1, Dsor1, msi, aop, GluRIIC, CG4009, CG42331, l(2)gl, CG10211, TotZ, l(2)37Cc, Ugt, raptor, Chd64, tsg, Cul2, stumps, sug, Dh44, CG2964, SH3PX1, FK506-bp1, sgl, Med, Ire1, Pi3K21B, GstO3, CapaR, Idh, Blm, Fer2, GluRIIB, Rab8, Akt1, Pxd, Dh31-R, VhaAC39-1, Ilp2, Pp2A-29B, Vps26, Ir8a, Sytalpha, wdb, htl, put, wun2, Syt7, Lkr, Lgr3, Cyp18a1, Trxr-2, sxc, PHGPx, CG6762, Pka-C1, drk, Cul3, drl, Eip75B, GstD8, melt, Cyp6t1, Cyp6v1, csw, Sdr, Duox, HDAC4, tld, sax, Herp, dpp, et, Gr43a, smt3, St4, CG7182, Nurf-38, Vha68-1, Hsc70-2, tub, CG10459, CG5199, Cat, step, magu, CG15814, CG4390, tai, Pde8, p38c, Pxn, Sirup, rl, Smox, hh, Ilp1, RagC-D, babo, Gpb5, Crz, fuss, CG10924, Shc, Ir92a, Ras85D, Wnt5, EcR, Sod2, Tom40, rictor, Tor, Pten, CG6888, Hr38, park, PICK1, CrzR, Roc1a, Ilp6, Letm1, CG5948, trpl, Utx
GO:0009886	post-embryonic animal morphogenesis	0.00226	1.1634592389392981	e(y)3, ft, BRWD3, salr, hdc, Ubi-p63E, d, sbb, ovo, bab1, stg, arm, CycE, otk, Gug, Ser, Poxn, Mrtf, Bap170, osa, ctp, lola, dy, fw, tay, dco, kis, H, psq, heph, cic, dac, dx, ebi, cg, ab, Uba1, kn, TER94, mor, net, Nedd4, jumu, Hr51, wge, caup, Chd1, odd, spen, dome, ss, Sos, jing, Cks30A, fj, mwh, ey, CG13366, pk, f, al, cib, rn, Drak, AdamTS-A, Stat92E, bel, dsh, hep, slpr, hop, lbe, nmo, Dok, B-H2, ara, Hs3st-B, lbl, so, PDZ-GEF, N, cv-2, hyd, RhoGEF2, D, dap, Stim, Trf2, polybromo, ftz-f1, BI-1, sn, Mbs, RhoGAP71E, msn, sob, Wnt6, Rab5, Mad, trc, en, mbc, skd, pygo, RasGAP1, lgs, Pi3K92E, ed, tsr, RhoGAP19D, TfAP-2, RhoGAP54D, Cyp301a1, Cbl, Tsc1, Mtl, mam, fkh, inv, shg, cnk, Traf4, Asx, Cdc42, RhoGAP92B, ck, Pak, flr, in, btd, bi, Sp1, Rca1, msk, Atg1, lft, Myo31DF, l(2)gl, oc, MYPT-75D, raptor, Crk, Gprk2, Axn, Cip4, gus, brm, S, Dll, Plzf, C15, Med, pot, l(3)psg2, Chi, zfh2, Su(dx), Atg13, par-1, dve, mirr, Dl, sqa, vg, gammaCOP, RhoGAP68F, fng, tnc, svr, grim, Dr, CG31406, disco-r, Cyp18a1, Rbsn-5, fru, scrib, vn, tsh, RhoGAP16F, Mkp3, Lim1, px, Pka-C1, drk, salm, Cul3, chm, mthl1, Atg3, ap, tok, tow, zip, neur, opa, Duox, tld, Rok, cos, sax, Atg17, dpp, EloA, sca, parvin, egl, upd3, wg, Su(H), Btk29A, qua, chic, B-H1, step, Mmp1, magu, wmd, esg, Mnn1, rl, fz, Smox, Rac1, Ptp52F, hh, bowl, sno, babo, fuss, how, Src42A, unk, trio, Shc, m, Ras85D, EcR, Hs6st, crol, Tor, Moe, Pten, Ubx, hyx, Galphas, btsz, pio, eya, Utx, sha
GO:0007267	cell-cell signaling	0.00243	1.157144488176535	stan, ft, NT1, Dop1R1, Nlg4, TkR99D, Sytbeta, Nlg2, 5-HT1B, unc-13-4A, dtr, 5-HT2A, arm, otk, mtt, Ser, osa, Hsc70-4, nAChRalpha2, Wnk, Grd, Rph, dco, nej, stj, tws, AdoR, CG3822, kn, nAChRalpha3, TER94, 5-HT2B, Gycbeta100B, Syx5, GABA-B-R2, mts, spen, BTBD9, Cul1, Rab3-GEF, apt, hkb, PK1-R, nAChRbeta2, pum, GluRIID, Reck, Fife, fj, Abl, CG15537, Src64B, Sin3A, pk, CG7094, CG32447, Bili, Fmr1, mGluR, lin, pav, tll, Nmdar1, dsh, slmb, Wnt4, twi, mAChR-A, nmo, CG34402, B-H2, DAT, cac, clumsy, nau, lic, svp, Wnt2, GluRIIE, 5-HT7, Cep89, N, Shal, stas, hyd, wntD, lqfR, Rbp, Grip, daw, Prosap, Syx13, CG11155, Neto, HisCl1, CG1909, Scamp, tum, Wnt6, 5-HT1A, mAChR-B, skd, Csk, gro, pygo, CkIIbeta2, CanA1, lgs, Pi3K92E, CG32206, wts, cmpy, Drl-2, Ih, Arf79F, ds, nito, CG2577, Ir93a, GluRIIA, Wnt10, CanB2, Ssdp, boss, gish, Cdc42, upd2, RhoGAP92B, phyl, Mer, nemy, brp, mop, dimm, nwk, CG12147, Snx6, Csp, CASK, CG10339, rtv, Atg1, CG12344, aop, GluRIIC, CanB, l(2)gl, VGAT, CG8916, Notum, ort, Smg6, Tusp, Axn, nAChRalpha1, SH3PX1, sgl, RanBP3, CG9962, Apc2, CG9961, spz5, Syngr, CkIIalpha, Rpt6R, Tip60, VGlut, hpo, X11Lbeta, Cby, Plc21C, Dl, vg, nAChRalpha7, nAChRalpha6, gsb, GluRIIB, Akt1, CG11523, gammaSnap2, Nlg1, Gdi, Vps26, scramb2, Hip14, Sytalpha, Snx3, Lcch3, Syt7, BicD, nAChRalpha5, Csas, Sec22, Rdl, Pgk, Apc, SoxN, comt, tsh, Syx4, CkIIbeta, Pka-C1, CDase, Ank2, drl, ppk16, Ten-m, CG14505, Snap24, Arf51F, nAChRbeta3, Rim, Dyrk2, CG6927, NFAT, fusl, Rpt6, ppk11, Rok, Cdc16, sr, Arc1, Pp1alpha-96A, Synd, Chc, CG5541, pbl, sca, upd3, wg, Rab1, mth, Sec15, Cat, fz4, Tnks, Alk, Nrx-1, rl, fz, Vps35, Ca-beta, Synj, hh, Syx1A, mfr, spas, Ir21a, Src42A, Slob, nAChRbeta1, Wnt5, Sod2, CtBP, crol, Syx7, ebd1, Oamb, Roc1a, Letm1, hyx, Galphas, cdm, twit, stmA
GO:0051726	regulation of cell cycle	0.00281	1.1929368229935993	Capr, Pa1, PEK, Ran, endos, wapl, east, CycT, CycB, stg, Mtor, alphaTub84B, dup, CycE, geminin, CG10738, lok, Smr, pzg, nej, gpp, tws, grp, TER94, mor, Lam, CycA, Mi-2, vih, Syx5, dmt, CycB3, kni, caup, dila, chb, CG7236, gnu, Rab3-GEF, Sos, Cks30A, pum, Rcc1, gwl, ase, Orc1, Sin3A, CG43163, Rbf, Dp, Prosalpha7, Fmr1, CG15923, tll, CycD, slmb, Br140, mars, CycG, scra, twe, cnn, sti, enok, tim, Chro, N, Cdc6, Rif1, otu, ago, dap, Bub1, Stam, Cdk12, koko, mtrm, tum, Mad, mof, cmet, Sap30, Mcm10, Pi3K92E, alphaTub85E, Tsc1, mus81, sc, trbl, Lis-1, Bruce, mi, Cdk7, Grip84, Bub3, E2f2, mus101, Prosbeta5, RPA2, Claspin, ac, yki, Aos1, Nipped-B, Rca1, PhKgamma, Dsor1, Rae1, Klp3A, l(2)gl, Msh6, fzy, raptor, CycJ, CG31802, CG6345, SNF4Agamma, brm, Dref, ssp, asl, RecQ4, Tctp, mnb, Blm, Dl, vg, Pitslre, htl, Myb, APC7, ncd, cdc14, scrib, mad2, CycY, 14-3-3epsilon, pds5, Dhc64C, cana, B52, armi, BubR1, CDC45L, Rok, Cdc16, pbl, CG5003, Zw10, wg, Su(H), l(3)mbt, Pp4-19C, CG14020, Grip71, Mnt, Wee1, dpn, esg, Mnn1, sub, Smox, CG33052, nbs, hh, CG31612, CG8273, babo, knrl, Hexim, crol, Tor, Moe, Pten, Hus1-like, plu, Cks85A, CG9286, Ocrl, RecQ5, RfC4
GO:0032879	regulation of localization	0.00328	1.1531864212809562	Lsd-2, mim, stan, ft, Ran, Dscam1, wapl, Shawl, east, swa, eag, Rab26, Sytbeta, Mtor, Ptp61F, nsl1, enc, bic, CG44774, CG3078, Khc, Nup358, Wnk, brat, exu, dco, kis, Rab10, swm, AdoR, CG10958, Teh1, TER94, Lam, Mi-2, Nedd4, Cnx99A, GABA-B-R2, Erk7, Hr51, Rgk1, FKBP59, kuz, Syt12, Crag, rdx, Ranbp21, PK1-R, gw, Tao, Rcc1, Elk, repo, Fife, Abl, CG15537, bmm, Sin3A, pk, emb, sima, Rbf, Nak, dsh, hep, slmb, stau, cac, tim, Sec16, svp, sbr, Shal, Kat60, mago, Toll-9, Rgk2, Rab11, AP-2alpha, unc-5, Teh4, CadN, Stim, daw, Prosap, Stam, ru, Tab2, sei, NaCP60E, CG6405, Rab5, numb, mbc, ClC-a, Rgk3, cnc, Galphai, stl, Pi3K92E, wts, CG34401, cmpy, tsr, rho-5, Ih, Arf79F, mmy, NKAIN, cno, Irk1, lilli, Cbl, tap, GluRIIA, CG30259, Nup154, trbl, Shaw, shg, gish, Lrt, bnl, mael, upd2, Su(var)205, RhoGAP92B, Pld, corn, CG42797, nemy, mop, CG2121, Pak, dimm, Snx6, Csp, CASK, Nipped-B, Cad99C, rtv, ens, Sec24CD, aop, l(2)gl, Rab35, Graf, Rab23, tipE, comm, spri, CG13712, raptor, Fur2, homer, Gprk2, ArfGAP1, SH3PX1, S, Pkc53E, ZnT33D, LpR2, Tango1, Ca-alpha1D, NetB, Ptpmeg, Su(dx), Syngr, par-1, CapaR, mnb, gammaCOP, U2af50, RhoGAP68F, Rab8, Akt1, CG15876, pgant4, eater, Evi5, Hip14, Sytalpha, dgrn, wdb, Snx3, Syt7, BicD, Apc, Rbsn-5, crb, scrib, vn, klar, Pka-C1, drk, Nup214, spn-E, Rim, aPKC, ttk, CG4960, NFAT, zip, CaBP1, Orco, Rok, cos, Chc, par-6, Pvf3, smt3, crq, chic, CG14020, PlexA, Rab1, NetA, Npc1a, ena, step, Pvf1, olf186-F, tai, Irk3, p38c, RyR, Nrx-1, fz, Vps35, Ca-beta, Synj, wash, Rac1, hh, Syx1A, CG10510, Liprin-alpha, Shc, Slob, Wnt5, CG1657, alphaCOP, Syx7, Tor, ple, Moe, Pvf2, Pten, mira, AP-1mu, rb, didum, PICK1, Snx16, prtp, CG8726, krz, Parp, Vang, inaC, gcm, Rme-8, twit
GO:0048863	stem cell differentiation	0.00421	1.3421288214493532	da, arm, CycE, grh, lid, osa, brat, ham, H15, pdm2, Antp, nub, mid, sav, pnr, Abd-B, kuz, spen, hkb, cas, ase, hb, Stat92E, tll, stau, enok, svp, N, D, tum, en, numb, SMC2, Arf79F, Cenp-C, nito, Pdcd4, sc, tin, inv, ac, nab, run, S, Tctp, Dl, Kr, htl, Dr, Nedd8, scrib, vn, fand, dpp, wg, dpn, abd-A, eve, Ras85D, EcR, mira, vnd, sqz
GO:0048585	negative regulation of response to stimulus	0.00422	1.1630843253106267	DnaJ-1, Mlf, stan, hiw, Ddr, d, MESR4, CG9636, Ptp61F, otk, Gug, gcl, Ser, eff, Cad96Ca, Bap170, Ret, Smr, pzg, tay, dco, kek2, swm, H, nej, RYBP, PTP-ER, dx, ebi, Ulp1, TER94, Lam, lz, lig, Nedd4, Ror, Su(var)2-10, cdi, nub, mts, E(bx), rno, chb, Vav, Pp1-13C, ssh, rdx, Cul1, apt, insv, pum, CG3277, CG15537, Sik2, Sin3A, pk, CG7094, CG4096, Rbf, Bili, Fmr1, MAN1, Stat92E, pav, dsh, slmb, pirk, Pc, nmo, lic, N, ago, uif, CG42684, Hey, GlyP, Ptp10D, BI-1, Su(z)12, cpb, Sesn, dock, msn, tum, NimA, numb, gro, puf, kek4, slif, RasGAP1, CanA1, wts, cmpy, ed, rho-5, Drl-2, Rala, lwr, ds, CG2918, Cbl, Tsc1, Eps-15, tap, CG2577, piwi, trbl, sev, faf, Lrt, phyl, CG8507, Prosalpha6T, Rassf, CG12147, Csp, ken, asf1, srl, kek5, Atg1, aop, l(2)gl, Graf, RapGAP1, chrb, Notum, Gprk2, Cul2, Axn, SP2353, RanBP3, CG9962, CG34355, Apc2, Ptpmeg, Su(dx), par-1, hpo, mnb, Cby, Blm, Fer2, Akt1, fng, CG4629, wap, jub, Pp2A-29B, Nrk, wdb, casp, Pi3K68D, htl, unc-45, hppy, Akap200, Apc, Eph, crb, PPP4R2r, SoxN, Mkp3, MESR6, Pka-C1, Cul3, drl, bun, NFAT, Sdr, tow, armi, Cul4, HDAC4, Rok, Cdc16, Pp1alpha-96A, cos, sax, scny, et, pbl, Pli, PGRP-LA, Pp4-19C, MED6, cpa, CG10459, pic, edl, Pde8, Mnn1, Alk, scyl, fz, MKP-4, Ptp4E, PGRP-LF, PpV, PSR, fuss, Src42A, heix, Traf6, Ras85D, kek1, CtBP, Diedel, crol, CG10289, Pvf2, Pten, AP-1mu, tor, Mob4, park, Roc1a, krz, Doa, PGRP-LD, Vps4, RecQ5, eya, Utx
GO:0050890	cognition	0.00428	1.2654357459379615	sra, hiw, Dop1R1, eag, Nmdar2, rad, arm, me31B, simj, kis, prt, osk, AdoR, Rgk1, dome, ss, pum, for, Abl, Src64B, kra, G9a, Inx6, Fmr1, mGluR, Stat92E, Nmdar1, 2mit, hop, stau, mld, CG1910, Cep89, N, Shal, Ptp10D, FoxP, Scamp, 5-HT1A, Tbh, CanA1, CG4612, Atx2, dikar, lilli, amn, gish, klg, nemy, brp, CASK, Nipped-B, Gclm, spoon, AGO1, Dop2R, pxb, CG11221, Ddc, mnb, mol, aru, svr, Gld2, ebo, Rdl, scrib, vn, per, gry, CRMP, Pka-C1, drk, cher, Ank2, drl, aPKC, armi, neur, HDAC4, mil, CG5541, wg, Su(H), Btk29A, w, futsch, dbr, Alk, Nrx-1, Rac1, EcR, wnd, Oamb, Fdh, Galphas
GO:0098660	inorganic ion transmembrane transport	0.00428	1.1800690487913532	CG6125, CG1688, Shawl, nompC, eag, Mid1, TrpA1, CG12061, CG42265, CG42817, Wnk, Pkd2, Grd, CG42594, ppk8, stj, CG3638, CG43155, CG3822, CG8837, KCNQ, Nedd4, ppk17, Rgk1, Task6, Nach, CG4587, Trpgamma, iav, ppk20, yin, Elk, CG31100, CG14605, Vha68-3, CG1208, CG9444, Dic3, Best4, foi, CG7912, pyx, CG4797, nan, ppk19, Ucp4C, Vha36-2, cac, Ucp4B, ppk5, CG42340, Picot, JYalpha, Shal, CG9717, ppk30, Rgk2, Stim, CG17167, Dic4, ppk26, HisCl1, sei, CG1213, NaCP60E, ClC-a, Rgk3, CG15408, CG4704, Ih, ppk23, Irk1, VhaAC39-2, CG15719, Vha100-2, Shaw, tty, ppk9, ppk28, CG6893, ppk22, CG3285, CG15406, ppk, Clic, CG42797, VhaPPA1-2, rtv, NaPi-T, CG12344, tipE, rpk, ort, CG31644, CG17300, CG33282, ZnT77C, ppk24, CG14077, ZnT33D, CG10864, Ca-alpha1D, CG5888, CG6230, VhaM9.7-d, Nhe2, CG34396, CG1090, CG14606, Best3, VhaAC39-1, Zip71B, ppk29, CG5421, Tret1-2, CG10960, Lcch3, ppk25, CG8249, Rdl, CG5404, CG14540, nrv1, mfrn, ppk10, CG9194, Task7, ppk3, ppk16, ppk7, Vha14-2, CG6927, ppk18, CG33310, Vha100-5, CG4607, ppk11, Orco, ppk27, Vha16-3, CG12773, CG9702, Vha100-3, Nha1, ppk21, blw, Vha36-3, CG5002, Vha68-2, Trpm, Vha16-5, Vha55, brv1, wtrw, Vha68-1, SK, Glut3, CG33281, VhaM9.7-a, ppk12, ppk15, olf186-F, Ctr1C, ATP7, Irk3, RyR, Zip42C.1, brv3, Nhe3, Vha16-2, Vha16-4, ppk13, Ork1, Ca-beta, CG11703, Hk, ppk14, CG16868, ppk31, CG5250, Ca-alpha1T, Nha2, sut4, CG34172, Letm1, CG4662, trpl, ZnT63C
GO:0007552	metamorphosis	0.00481	1.1491670769735762	e(y)3, ft, BRWD3, east, salr, hdc, Ubi-p63E, d, sbb, ovo, bab1, stg, arm, CycE, otk, Gug, Ser, Poxn, Mrtf, Bap170, osa, ctp, lola, dy, fw, tay, dco, kis, H, psq, heph, cic, dac, dx, ebi, cg, ab, Uba1, kn, TER94, mor, net, Nedd4, jumu, Hr51, wge, caup, Chd1, odd, spen, dome, ss, Sos, jing, Cks30A, fj, mwh, ey, CG13366, pk, f, al, rn, Drak, Stat92E, bel, dsh, hep, slpr, hop, lbe, nmo, Dok, B-H2, Chro, ara, Hs3st-B, lbl, so, PDZ-GEF, N, cv-2, hyd, RhoGEF2, dap, Stim, Trf2, polybromo, ftz-f1, BI-1, sn, Mbs, RhoGAP71E, usp, msn, sob, Wnt6, Rab5, Mad, trc, en, mbc, skd, pygo, RasGAP1, lgs, Pi3K92E, ed, tsr, RhoGAP19D, TfAP-2, RhoGAP54D, Cyp301a1, Cbl, Tsc1, Mtl, tin, mam, fkh, inv, shg, cnk, Traf4, Asx, Cdc42, RhoGAP92B, ck, Pak, flr, in, btd, bi, Sp1, Rca1, msk, Atg1, lft, Myo31DF, l(2)gl, Eig71Ei, oc, MYPT-75D, raptor, Ptth, Crk, Gprk2, Axn, Cip4, gus, brm, S, Dll, Plzf, C15, Med, pot, l(3)psg2, Chi, zfh2, Su(dx), Eig71Eh, Atg13, par-1, Eig71Ek, dve, mirr, Dl, sqa, vg, RhoGAP68F, fng, tnc, svr, Dr, CG31406, Eig71Ea, disco-r, Cyp18a1, Rbsn-5, fru, scrib, vn, tsh, RhoGAP16F, Mkp3, Lim1, px, Pka-C1, drk, salm, Cul3, chm, mthl1, Atg3, ap, tok, tow, zip, neur, opa, Duox, tld, Rok, cos, sax, Atg17, dpp, EloA, sca, parvin, upd3, wg, Su(H), Btk29A, qua, chic, B-H1, step, Mmp1, magu, wmd, esg, Mnn1, rl, fz, Smox, Rac1, Ptp52F, hh, bowl, sno, babo, fuss, how, Src42A, unk, trio, Shc, m, Ras85D, EcR, Hs6st, crol, Tor, Moe, Pten, tor, Ubx, Parp, hyx, Galphas, pio, eya, Utx, sha
GO:0048859	formation of anatomical boundary	0.00672	1.445096376534092	ft, H, lz, caup, Abd-B, hop, B-H2, ara, N, Rab11, unc-5, uif, Mad, Scr, Cul5, numb, exd, phyl, Med, amos, NetB, mirr, nuf, put, tsh, chm, neur, dpp, sens, Su(H), B-H1, ena, BobA, fz, E(spl)m8-HLH, CtBP, CG13465
GO:0045995	regulation of embryonic development	0.00686	1.3488171710579047	Capr, swa, stg, enc, bic, geminin, Khc, exu, grp, Tl, TER94, CycA, Top1, neo, Fmr1, slpr, hop, stau, twe, Dok, PDZ-GEF, RhoGEF2, mago, Rab11, wntD, msn, cnc, cno, Mtl, mael, Pp2B-14D, lark, Rab35, pyd, par-1, mey, WASp, dgrn, zye, klar, Pka-C1, spn-E, nyo, ttk, bnk, cta, l(3)mbt, Rac1, Ggamma1, Syx1A, mfr, how, m, mira, didum
GO:0098727	maintenance of cell number	0.00754	1.3208251893628555	da, erm, arm, nsl1, CycE, Ser, lid, eff, Hrb98DE, fs(1)Yb, nos, H, chb, Nup98-96, Stat92E, bel, dsh, hop, His2Av, Su(Tpl), enok, PDZ-GEF, N, Rab11, Ote, Mad, Pi3K92E, lilli, bgcn, piwi, mam, Lis-1, shg, mael, dom, zpg, pelo, msi, fzy, Axn, AGO1, Med, Dl, fng, put, RPA3, Nedd8, CSN3, neur, Parg, sax, scny, alien, dpp, chic, Tif-IA, fax, magu, esg, pie, how, ball
GO:0007028	cytoplasm organization	0.00776	1.376747223589912	Hsp83, swa, enc, gcl, bic, Khc, exu, psq, osk, TER94, rump, slmb, stau, btz, mago, Rab11, Rab5, cnc, Lis-1, mael, glo, Mer, Ge-1, SmD3, gus, par-1, spir, Tm1, Rbsn-5, lost, scrib, klar, Pka-C1, spn-E, armi, Rab6, Rab7, Chc, jagn, orb, egl, chic, tud, Syx1A, Moe, mira, didum
GO:0048511	rhythmic process	0.00902	1.2421455174851157	Hsp83, nocte, Rh7, 5-HT1B, tyf, Mid1, Ir25a, TrpA1, lid, Grd, dco, SRm160, nej, Ets96B, tws, Hr51, mts, E23, dome, Pp1-13C, Ac3, BTBD9, na, gw, unc80, Dop1R2, Iswi, ctrip, cue, Fmr1, slmb, hop, mld, unc79, DAT, tim, so, Mbs, gl, numb, 5-HT1A, e, rho-5, Atx2, Ih, TfAP-2, disco, Irk1, spag, Pdfr, B4, Nipped-B, rtv, prod, CG12344, lark, CG2650, homer, Axn, Dh44, Apc2, CkIIalpha, mnb, tilB, Plc21C, Fer2, Akt1, Ilp2, Pp2A-29B, Tdc2, cyc, Rdl, per, sxc, CkIIbeta, Pka-C1, NPF, CG5273, Cul3, Rh5, Adar, Pp1alpha-96A, to, bgm, Ork1, Hk, Rac1, tara, Dh31, inc, qsm, EcR, cu, Rh6, Oamb, eys
GO:0008283	cell proliferation	0.00902	1.1588239431666314	Hsp83, Mlf, ft, Nos, eIF4G2, CycB, erm, stg, mtd, Ptp61F, nsl1, CycE, enc, grh, Ser, Cad96Ca, osa, CG10738, Nup358, Pez, brat, ham, polo, cad, tws, Tl, pdm2, Uba1, mor, Lam, CycA, Top1, Nedd4, Syx5, nub, sav, Bap60, CycB3, mts, dome, cas, CG3277, Abl, ase, Orc1, ey, wor, Sin3A, hb, Rbf, Axud1, Fmr1, mud, Stat92E, snama, Vsx1, tll, CycD, dl, slmb, Wnt4, Galphaf, hop, CycG, stau, lbe, cnn, enok, msps, svp, lbl, kibra, N, SelD, ago, lqfR, tum, Rab5, Cul5, numb, Csk, CG4793, Galphai, Pi3K92E, Sgt1, wts, pgc, Sox21a, dsf, lwr, ds, cno, lilli, Cbl, Sox15, Tsc1, Pdcd4, Nup154, Lis-1, mxc, mi, Cdc42, dom, Mer, E(spl)mdelta-HLH, ac, yki, btd, msk, l(2)gl, nab, CycJ, AGO1, brm, S, pxb, Dref, Pkc53E, RecQ4, Med, Apc2, Pi3K21B, hpo, tacc, Dl, vg, Kr, Adgf-A, Akt1, Ilp2, htl, Myb, Apc, crb, SoxN, Nedd8, scrib, vn, tsh, Mkp3, E(z), CSN3, Dhc64C, bun, aPKC, conu, zip, CG10764, flfl, Roc1b, alien, dpp, par-6, upd3, wg, Nurf-38, l(3)mbt, MED6, pasha, tub, dpn, Cat, Pvf1, CG5214, esg, baz, Mnn1, thoc6, RyR, Phf7, rl, fz, Smox, msl-3, Patj, Rac1, hh, Ggamma1, Bgb, babo, CG13559, hd, heix, ric8a, Ras85D, EcR, Sod2, loco, Syx7, Tor, ana2, Moe, Pvf2, Pten, mira, Roc1a, Doa, mats, gcm, Utx
GO:0006040	amino sugar metabolic process	0.00979	1.2623568268480883	CG3348, CG14304, Cda5, Muc68D, CG13643, kkv, CG14880, CG10140, Gfat1, Mur89F, Idgf4, obst-F, CS-2, knk, CG34426, CG13312, Cht12, CG7017, CG10154, CG17826, obst-G, CG7252, CG6996, CG32024, mmy, CG13837, ChLD3, CG13676, CG34427, Cht8, CG14300, CG42296, CG42729, CG5897, obst-B, CG17145, CG32302, rtv, ckd, CG33263, CG42728, CG43218, CG13308, CG6933, CG4835, Cda4, CG13075, CG13675, CG7290, mtg, CG7248, CG34282, CG43896, Muc26B, obst-J, CG14244, Peritrophin-A, CG14301, Idgf5, CG12009, CG5883, fdl, Cht7, Muc18B, CG8192, Cht4, CG17147, CG14247, CG14607, CG1969, CG42525, CG33986, CG13806, CG33985, CG9550, CG32036, CG10725, CG43294, CG31077, CG7714, CG17065, Cht6
GO:0070848	response to growth factor	0.0106	1.3026544443479018	hiw, Ptp61F, grh, pnr, Sos, for, GluRIID, Src64B, Toll-7, MAN1, CG14891, scw, GluRIIE, cv-2, Ote, daw, btl, Toll-6, Neto, Mad, gro, RasGAP1, cmpy, lwr, piwi, GluRIIA, Lis-1, cnk, bnl, Cdc42, mav, ths, kek5, CG15056, Dsor1, aop, GluRIIC, l(2)gl, tsg, Cul2, stumps, sgl, Med, GluRIIB, Vps26, htl, put, sxc, drk, csw, tld, sax, dpp, smt3, CG10459, magu, rl, Smox, babo, fuss, trio, Shc, Ras85D
GO:0061061	muscle structure development	0.0113	1.1960467728562263	Zasp67, sns, nsl1, Gug, lid, Abi, Khc, lola, ab, Tl, kn, hbs, Antp, Nedd4, mask, caup, Abd-B, kuz, Vav, sing, akirin, spz, PyK, retn, lmd, tup, Pak3, Cf2, chn, Tsp, CG13366, Sin3A, coro, Poxm, Scgdelta, Stat92E, pav, lms, twi, lbe, ara, nau, Wnt2, lbl, Vrp1, N, kirre, LamC, Grip, tw, CG14260, dock, org-1, wech, tum, numb, mbc, skd, exd, ed, bap, rols, tin, CanB2, Tpi, kon, Scgbeta, E(spl)mdelta-HLH, flr, ths, msk, ens, Sec24CD, aop, DAAM, raptor, SmD3, Crk, CG9961, vg, Kr, Six4, Akt1, wap, Alh, WASp, htl, unc-45, Dr, pcs, Pgk, Pkg21D, fru, klar, cher, salm, drl, Arf51F, crp, Pglym78, mspo, ttk, ap, siz, zip, Rok, sr, dpp, Him, Gapdh1, parvin, wg, tub, SCAR, abd-A, Hem, Alk, Rac1, eve, slou, how, ImpL3, Ras85D, hoip, ball, Wnt5, Tor, ebd1, Pten, Ubx, eya
GO:0021700	developmental maturation	0.0114	1.1936379731187865	Hsp83, swa, hdc, wisp, Nlg2, bab1, rk, enc, gcl, bic, eff, osa, Hydr2, ctp, Khc, nos, exu, gammaTub37C, kis, psq, heph, cic, osk, Uba1, TER94, muskelin, rump, kkv, Hr51, chb, Cul1, spz, ced-6, capt, y, Fmr1, slmb, Pc, stau, cac, msps, lic, N, btz, mago, Rab11, kat-60L1, sktl, ftz-f1, Stam, ru, usp, e, cnc, Pi3K92E, Efa6, vtd, Arf79F, jvl, GluRIIA, SMC1, Lis-1, shg, mael, glo, Fili, krimp, Mer, mop, Pak, Ge-1, Burs, Cont, l(2)gl, egh, SmD3, milt, Grip128, gus, Ca-alpha1D, Ddc, par-1, CkIIalpha, Dl, spir, Tm1, TBCB, BicD, Rbsn-5, lost, scrib, klar, CkIIbeta, Pka-C1, 14-3-3epsilon, spn-E, Dhc64C, Rim, aPKC, fusl, armi, Duox, tld, Rok, Rab6, Chc, dpp, orb, egl, Imp, chic, tud, Grip71, Mkk4, ATP7, baz, p38c, Ca-beta, SA, Syx1A, mfr, t, Ras85D, CalpB, EcR, loco, ple, Moe, mira, Hr38, didum, Roc1a, Vps4
