GO ID	GO category	FDR	Enrichment Ratio	Genes
GO:0098657	import into cell	0.0143	1.220195092758827	Dscam1, Nlg4, mim, CG42339, nsl1, Gs1, yl, Mid1, DAT, Drp1, Arf79F, CG34402, Rab11, Nlg2, CG3822, NimA, Corin, Tao, brat, dco, Cdc42, prt, stj, Lis-1, AP-2alpha, Vrp1, dx, Nedd4, hep, CD98hc, aux, NimC1, Rab5, eater, Su(dx), aop, Syx7, ced-6, SerT, Nak, Rab35, Synd, CG8176, Mtl, numb, Atg1, mnb, CG32206, CASK, Moe, scrib, Src42A, Crk, CG33310, faf, ktub, Cbl, CG11703, Zip71B, Rho1, CG18659, l(3)05822, Dab, g, NimC3, Hrs, Atpalpha, Arf51F, Gprk2, gish, lqfR, Mer, CG10339, slif, Rab14, tim, WASp, Fer3HCH, CG15399, CG12773, PICK1, spin, cindr, ninaD, polyph, SCAR, Pkc53E, kst, Rac1, CG41099, Synj, Vmat, Clc, Ntl, Rel, prtp, foi, Nhe2, comm, gcm, Syngr, csw, Rab7, crq, Graf, Fer2LCH, AP-2mu, nrv1, BicD, psidin, Nlg1, ArfGAP1, Mcr, Sr-CII, spri, Lrrk, Irk2, PGRP-LC, Pxn
GO:0007028	cytoplasm organization	0.0143	1.4241305937894806	swa, enc, TER94, Khc, Rab11, gcl, rump, psq, exu, slmb, Tm1, bic, mago, osk, Lis-1, Rab5, stau, SmD3, chic, Rab6, btz, Moe, scrib, par-1, lost, Syx1A, armi, Mer, glo, mael, klar, gus, mira, Hsp83, egl, Rab7, Ge-1, spir, jagn, sqd
GO:0051130	positive regulation of cellular component organization	0.0155	1.1991662355840915	stan, Jupiter, Rpt1, Abi, Cp190, Mtor, CG11486, Drp1, Lam, Arf79F, Ssrp, Hr51, kra, spz, mmy, Abl, Tao, Rpt3, dco, vih, Cdc42, RhoGAP92B, PsGEF, cac, chb, pk, Pcl, Lis-1, AP-2alpha, Nup98-96, Vrp1, nau, Nedd4, Rack1, simj, Pgam5-2, hep, G9a, caz, z, kon, Vav, wde, Mad, scny, trr, Bap60, chinmo, nudE, eater, stau, Syx7, loh, CG15456, Elba3, Su(var)205, Rab35, Pi3K92E, Su(var)3-7, chic, Synd, cal1, Mtl, kat-60L1, numb, nmo, mnb, msps, nod, dsh, cpb, Akt1, CASK, wash, Rpt5, Moe, hop, Pak3, Cip4, ebi, Arpc1, Ada2b, piwi, Rpt6R, Cbl, Abp1, flr, aPKC, Prosap, Stat92E, Sec24CD, yki, Gprk2, gish, Rab1, CoRest, Nipped-B, Tctp, tim, WASp, dpn, Pak, Arpc2, Pink1, pgc, PICK1, cindr, Opa1, Pld, SCAR, Pkc53E, lva, Rac1, Rpt4R, RhoGAP68F, sna, Rok, Rtf1, nudC, Synj, Marf, Rel, prtp, comm, ena, HP1e, cid, Graf, DAAM, BicD, psidin, Dhc64C, spir, Rpt6, Imp, Ssb-c31a, spri, Rpt3R
GO:0097696	STAT cascade	0.0157	1.6538290766587518	lig, BRWD3, Ptp61F, apt, pzg, dome, RanBPM, E(bx), CycE, Su(var)2-10, ken, CycD, hop, scrib, Cnot4, Stat92E, et, upd2, Diedel, Imp
GO:0018126	protein hydroxylation	0.0157	1.6312768619770415	CG32201, CG15864, PH4alphaSG2, PH4alphaMP, Hph, CG11828, PH4alphaNE1, PH4alphaNE2, CG34345, PH4alphaNE3, CG32199, Pdi, PH4alphaSG1, CG18233, PH4alphaEFB, CG31371, CG34041, CG31013, CG18234, CG9698, CG18231
GO:0097435	supramolecular fiber organization	0.0166	1.2217222455657843	Sb, swa, cib, Jupiter, Abi, Khc, Ret, Zasp67, Lam, f, Ssrp, Klp10A, polo, Scgdelta, capt, sn, Atx2, mask, gammaTub37C, Abl, dco, tw, Cdc42, ssh, mwh, ctp, RhoGAP92B, PsGEF, Tm1, asp, chb, CG6873, tsr, CG13366, Nup98-96, Vrp1, zye, Nedd4, Rack1, hep, kon, CG7716, chinmo, nudE, zip, Src64B, Spn, RhoGEF2, Girdin, CG18109, chic, Mtl, CanB2, kat-60L1, sick, Kat60, spoon, msps, jvl, nod, dsh, cpb, wash, sced, Moe, Pak3, Src42A, stai, Cip4, rols, Arpc1, Fim, cdi, Rho1, cpa, flr, CG3085, CG10793, ed, N, jv, ens, gish, WASp, Arpc2, Patronin, cindr, tacc, Nup154, SCAR, gek, pico, msd1, Grip84, Rac1, RhoGAP68F, TBCB, Rok, Sry-alpha, Dl, nwk, CG32232, Grip128, ena, Dg, bnk, DAAM, psidin, Dhc64C, spir, hts, how
GO:0051169	nuclear transport	0.0193	1.291211738369129	CG8219, Ran, Pen, Mapmodulin, Mtor, Kap-alpha3, Nup50, Hel25E, Nup153, rdx, Nup358, CG14712, Fs(2)Ket, CG12782, Abl, swm, RanGAP, Rcc1, Hph, emb, Ranbp21, Tab2, Nup98-96, Nup62, CG13137, lwr, Grip, CG6540, nxf4, chinmo, alphaKap4, SF2, wts, Sem1, CG9915, smt3, Ntf-2, Nup93-1, Nup205, Moe, Rae1, msk, e(y)2b, CG10576, sbr, tim, Kap-alpha1, Su(fu), Nup160, Nup154, Karybeta3, exd, CG14749, Ranbp9, Mat89Ba, thoc6, ebo, Hsp83, cos, pix, U2af50, Ran-like, thoc7, RanBP3, Gp210, sqd, xmas-2, CG6961
GO:0042335	cuticle development	0.0202	1.2007167980351459	Ser, bab1, Lam, Cpr76Bc, f, fred, sn, ru, mmy, grh, kkv, y, knk, osa, arm, yellow-g, CG2837, CG13670, Cht5, Cpr65Ec, Cpr76Bd, TwdlV, Fili, ovo, Twdlalpha, Rack1, Cpr50Ca, Cht12, e, rtv, zip, Cpr72Ea, TwdlR, TwdlP, Cpr62Ba, yellow-e3, CG34461, lic, Cpr31A, Akt1, l(2)gl, yellow-g2, Cpr49Aa, lgs, Cpr50Cb, TwdlQ, Cpr30F, Cpr35B, gny, Ccp84Ad, gammaCOP, yellow-e2, Idgf4, Lcp65Ae, l(3)mbn, Lcp1, Tb, Cht7, Sec24CD, Cpr23B, Cpr11B, Cpr65Aw, Cpr66Cb, Cpr65Az, Cpr78Cb, Cpr51A, Cpr65Ay, CG15756, yellow-h, Mkk4, Cpr56F, WASp, TwdlX, resilin, puc, Cpr97Ea, klar, Cpr47Eb, Cpr73D, Lcp4, TwdlM, TwdlG, Efa6, Burs, Cpr92A, dib, pygo, gus, TwdlJ, Cpr49Ac, Cpr5C, TwdlS, Hr38, TwdlK, Ccp84Af, Cpr47Ea, Cpr64Ad, Ccp84Ae, TwdlZ, Cpr65Av, Cpr72Eb, Edg78E, Gld, pot, Cpr47Ed, Cpr92F, Lcp3, TwdlY, dsx-c73A, ttk, Cpr47Eg, Lcp9, Dhc64C, Glut1, Cpr12A, Cpr62Bc, TwdlL, TwdlN, TwdlC, TwdlW, yellow-c, Cpr100A, yellow-b, wg, Axn, Sec61alpha
GO:0007552	metamorphosis	0.025	1.1447819003923132	ft, d, e(y)3, east, Ser, bab1, stg, BRWD3, cg, Poxn, TER94, fw, tld, tay, sbb, salr, Mrtf, dy, f, otk, Bap170, cic, Gug, Hr51, B-H2, sn, spen, inv, dome, Uba1, ab, bel, mor, kis, ey, Traf4, dac, lola, psq, CycE, H, osa, Tsc1, arm, dco, Cks30A, ss, Cdc42, wmd, mwh, ctp, RhoGAP92B, tin, Chd1, lbl, al, wge, tsr, pk, CG13366, dap, so, ovo, Ubi-p63E, dx, ara, Nedd4, rn, hep, kn, heph, hdc, Mbs, Cam, Mad, usp, Rab5, jumu, ftz-f1, bi, Su(dx), zip, fj, RasGAP1, slpr, Ptth, RhoGEF2, shg, disco-r, Cyp301a1, Wnt6, Atg17, Pi3K92E, mam, chic, tnc, skd, caup, Mtl, sob, jing, nmo, Atg1, Atg3, TfAP-2, sca, dsh, Drak, PDZ-GEF, Trf2, Atg8a, sqh, in, l(2)gl, tok, lgs, Sos, trc, Chro, Moe, hop, C15, scrib, crol, lbe, Src42A, par-1, Cip4, Crk, ebi, vg, msk, msn, oc, Cbl, MYPT-75D, Asx, RhoGAP71E, Rho1, alph, Myo31DF, flr, Eig71Ei, RhoGAP54D, brm, vri, tsh, Lim1, spi, path, Ptp52F, mbc, ed, N, Stat92E, B-H1, Gprk2, en, Su(H), Dok, Ras85D, Pak, puc, chm, S, hyx, Atg13, RhoGAP19D, Sox14, tx, Eig71Ek, corto, l(3)psg2, net, polybromo, pygo, zfh2, gus, Rac1, RhoGAP68F, btd, Rok, hyd, Rca1, Cul3, opa, cnk, pot, Dl, fuss, Hs3st-B, cos, Dg, cv-2, Eig71Eh, lft, Eip74EF, Eip63E, tow, babo, Chi, Dll, BI-1, vn, how, Mkp3, Atg7, wg, Axn
GO:0048285	organelle fission	0.0257	1.1699398424561256	endos, bif, east, eff, wisp, wapl, CycB, Mtor, mtsh, Drp1, Lam, SRPK, Arf79F, CG8188, Rab11, Non2, tws, Klp10A, dup, mod(mdg4), polo, alphaTub84B, CG33474, grp, gammaTub37C, ase, bel, nej, CycE, dhd, RanGAP, fzr2, eIF4G2, CycB3, Cks30A, vih, slmb, CycA, Syx5, pelo, chb, oaf, pav, borr, mia, Rpn10, glu, gwl, Rbf, 14-3-3epsilon, Pgam5-2, Syx13, alphaTub67C, Slbp, lwr, CG7716, nos, sra, Rab5, nudE, alphaTub85E, mud, scra, Bub1, RasGAP1, twe, CG12200, vtd, ord, CG18109, Synd, cal1, yem, JIL-1, Su(var)2-HP2, tomb, Top2, ago, eco, Kat60, CycG, dmt, cnn, Pp2B-14D, msps, Incenp, sca, nod, SA-2, CycD, Chro, Moe, topi, Rae1, His3.3B, ssp6, can, mei-218, Fim, fwd, gammaCOP, mei-P22, larp, aust, Bub3, RPA2, Arf51F, Mcm10, Spc25, Blm, mtrm, Topors, Mer, cmet, Rab1, Nipped-B, sti, mael, ifc, fzy, dpn, CG5755, Pink1, san, prod, Non1, Cap-G, Pp1-87B, corto, tacc, Klp3A, Nup154, Opa1, Zw10, mad2, Cenp-C, Hmr, Grip84, bgcn, Rok, hyd, mei-W68, Rca1, Marf, tef, Grip128, kni, cid, pim, Dhc64C, Spindly, Myb, pont, CG11788, mei-41, Hus1-like, hdm
GO:0051093	negative regulation of developmental process	0.0271	1.216141288463947	ft, Capr, bif, mts, Ser, lig, bab1, srp, RASSF8, lid, Fmr1, Rab11, tws, polo, erm, hiw, Abl, mor, CadN, Tao, rin, brat, osa, bun, Tsc1, slmb, Abd-B, chn, Ulp1, enok, stj, Octbeta1R, btl, hdc, Patr-1, lwr, nos, Mad, usp, Bap60, sav, aop, Syx7, Src64B, Spn, eve, RasGAP1, wts, numb, ago, gt, Sdr, Akt1, C1GalTA, l(2)gl, kibra, scrib, tap, Src42A, Rae1, Cip4, cdi, lark, Csk, PGRP-SB2, alph, brm, tsh, ed, N, Stat92E, ro, Mer, Su(H), Ras85D, Acsl, WASp, chm, klar, Pink1, gcm2, MED22, nito, Lgr3, MED6, Ac76E, Ilp8, PGRP-SD, Dl, MED31, nwk, PGRP-SA, fuss, gcm, Hs3st-B, ena, hpo, ttk, He, Lrrk, PGRP-LC, wg
GO:0022610	biological adhesion	0.0283	1.2155255490653878	stan, Jafrac1, ft, Dscam1, rk, CG44153, Nlg4, prc, Cad96Cb, Abi, Dscam3, sns, hbs, fw, Tsp, Ret, CadN2, Ccn, Nlg2, otk, kirre, Cad96Ca, beat-VII, beat-Ic, Cad89D, beat-Vb, egh, RanBPM, ds, CadN, arm, beat-IIa, Lac, Vinc, CG32087, muskelin, zye, beat-Va, CG43333, CG7166, beat-IIb, beat-Ib, Grip, Fit1, Dscam4, eater, mbt, aop, Src64B, beat-Ia, shg, Eig71Ee, disco-r, Tl, Girdin, wrapper, beat-VI, beat-IV, mop, Cad86C, wash, Cad88C, CG34353, glec, Con, scrib, crol, Src42A, par-1, beat-Vc, Arpc1, Mp, ed, mesh, N, p120ctn, Sec24CD, Dscam2, Lectin-galC1, beat-IIIb, CG10339, Fas1, Hem, klg, Pak, Cont, tx, Burs, SCAR, Pax, pygo, Rac1, wech, Dl, Ptp69D, alpha-Cat, POSH, Nlg1, how, Mkp3, pyd
GO:0031344	regulation of cell projection organization	0.0306	1.2636651747709478	stan, Dscam1, bif, Abi, Fmr1, Efhc1.1, Hr51, kra, Dlic, mmy, Abl, CadN, ss, Cdc42, ssh, PsGEF, Tm1, NetB, tsr, pk, Lis-1, Nedd4, btl, hep, kn, G9a, kon, CG34401, nudE, sav, kuz, eve, CG15456, wts, RhoGEF2, ham, Rab35, Pi3K92E, chic, kat-60L1, dsh, cpb, Akt1, C1GalTA, trc, Pak3, tap, Arpc1, Klp59D, Rho1, cpa, aPKC, Prosap, N, Trim9, Galphaf, Rab1, Pak, SCAR, RhoGAPp190, lva, Rac1, Rok, nudC, comm, ena, DAAM, psidin, Imp, Lrrk
GO:0006468	protein phosphorylation	0.0317	1.1399223191069812	Ddr, mts, Abi, CycT, CG10738, Pask, CycB, Ror, CG34357, Hsp67Bc, Ret, CG11486, Ptp61F, SRPK, Wnk, otk, CG5790, Ssrp, Cad96Ca, polo, CG8173, rdx, sff, for, sNPF-R, grp, Erk7, Abl, Traf4, CycE, Tao, dco, CycB3, Cks30A, niki, Cdc42, CycA, ssh, fray, Rab3-GEF, CG8485, lok, CG7236, chif, PEK, dap, borr, Actbeta, sev, gwl, XNP, CG10177, cno, Rack1, btl, hep, CG9593, sws, aux, CkIIbeta2, Vav, PTP-ER, Cam, Pkg21D, gnu, Sik2, CG7094, chinmo, CG12147, MAPk-Ak2, mbt, Src64B, Pdk1, fj, Bub1, slpr, wts, CkIIalpha, CG32944, Nak, CG9222, slim, GckIII, Atg17, Pi3K92E, wdb, Mtl, CG8565, JIL-1, Pk34A, ben, CkIIbeta, smt3, nmo, CycG, Atg1, Pitslre, lic, mnb, Gyc32E, Incenp, Drl-2, cpb, Sdr, Drak, Akt1, PDZ-GEF, CASK, l(2)gl, CG11221, CG4945, CG13850, CycD, Rala, trc, CG4629, hop, Pak3, Src42A, par-1, Crk, ebi, Alk, msn, Cdc37, CG9098, Takl2, Cbl, cdi, Csk, Rho1, alph, Ire1, cpa, CG3277, CG6345, CG2577, CG8878, Hrs, Asator, Cdk12, aPKC, spi, mbc, Ssl, N, koko, Blm, et, Gprk2, PhKgamma, CG11099, gish, CG12069, Mer, Aplip1, CG7028, sti, Tctp, scw, Ras85D, Mkk4, raw, Pak, puc, Dsor1, Pink1, Atg13, Dref, SNF4Agamma, Doa, mav, PKD, gek, Pkc53E, Ack-like, bora, Nrk, CG7766, Rac1, CG41520, Rok, CkIalpha, CG42366, CG10289, cnk, CG31183, CycY, CG14305, hpo, htl, RpLP1, Eip63E, babo, CG31832, Mat1, vn, CG9886, M1BP, Mkp3, Lrrk, mei-41, Pka-C2, pyd, CG14184
GO:0048232	male gamete generation	0.0346	1.172096955809632	Act5C, Pen, Pkd2, Dic61B, eff, sns, Hsp60C, Mtor, unc, mtsh, dila, Fmr1, Lam, Arf79F, Mi-2, Rab11, Mst36Fb, mod(mdg4), polo, oys, E(bx), bel, fzr2, ste24b, eIF4G2, exu, Cdc42, dmrt11E, Syx5, pelo, xmas-1, ms(3)76Cc, ctp, comr, cue, milt, mia, Lis-1, ACXA, so, Vrp1, Hydr2, Dlc90F, Syx13, heph, RacGAP84C, ms(2)34Fe, porin, sktl, aux, nos, Tpl94D, nudE, Iswi, Prp8, soti, Mst98Ca, scra, Pdk1, twe, Prosalpha6T, ord, Synd, Rcd7, tomb, mil, Top2, fzo, Tudor-SN, Mst89B, Rcd-1r, Incenp, mfrn, Nap1, blanks, topi, Rae1, His3.3B, piwi, Klp59D, can, Mst84Dc, ACXB, fwd, gammaCOP, spag4, Mst77F, larp, aust, aPKC, Arf51F, Mst87F, Ctr1C, gish, CG42355, Topors, Mer, dj, Rab1, sti, CSN3, asl, Kap-alpha1, mael, tbrd-1, WASp, ifc, gudu, ms(3)76Ba, Klp3A, Nup154, Zw10, MED22, Cul2, mad2, Grip84, nsr, bgcn, Cyt-c-d, Pex12, hyd, Cul3, tef, Grip128, Mst98Cb, zpg, Osbp, HP1e, TTLL3B, skap, mei-P26, hts, poe, Imp, xmas-2, how, U2A, Hip14, CSN6
GO:0070848	response to growth factor	0.0346	1.3068492507715233	tld, Ptp61F, GluRIIE, for, hiw, grh, CG15056, pnr, GluRIID, CG14891, Cdc42, ths, Neto, MAN1, Lis-1, btl, Toll-6, lwr, gro, Mad, GluRIIA, aop, Src64B, cmpy, RasGAP1, GluRIIC, Ote, Vps26, smt3, l(2)gl, Sos, piwi, GluRIIB, Toll-7, scw, Ras85D, Acsl, Dsor1, mav, Cul2, CG10459, cnk, kek6, fuss, htl, tsg, csw, cv-2, babo, sgl, rau, stumps
GO:0008283	cell proliferation	0.0361	1.1549542617765238	ft, mts, Ser, nsl1, cas, CG10738, stg, CycB, enc, Kr, Nos, mtd, Ptp61F, Fmr1, Lam, tws, Cad96Ca, Top1, polo, dome, Uba1, Nup358, cad, Sin3A, erm, grh, ase, ds, Abl, mor, ey, CycE, brat, osa, bun, Tsc1, eIF4G2, CycB3, Vsx1, slmb, Cdc42, CycA, Syx5, dom, Pez, E(spl)mdelta-HLH, Galphai, snama, lbl, enok, Cul5, Lis-1, tll, Rbf, Nedd4, cno, Sox15, Axud1, wor, E(spl)m3-HLH, lwr, Pdcd4, pxb, Mlf, Bap60, Rab5, sav, mud, zip, stau, Syx7, dsf, hb, wts, mi, ham, Pi3K92E, Tl, numb, ago, CycG, cnn, tum, Orc1, msps, Akt1, l(2)gl, kibra, CycD, dl, lilli, Moe, hop, scrib, lbe, AGO1, vg, msk, CG4793, Cbl, mxc, Pvf2, Csk, Nurf-38, Rho1, CG3277, brm, aPKC, tsh, flfl, spi, pit, N, Stat92E, pdm2, yki, Roc1b, lqfR, CG12608, Mer, E(spl)mgamma-HLH, Galphaf, Wnt4, CSN3, Ras85D, dpn, S, Dref, Doa, pgc, tacc, Nup154, MED22, Pkc53E, SelD, Rac1, mira, sna, btd, Atu, MED6, thoc6, Dl, MED31, CG13559, Rel, Hsp83, gcm, RecQ4, hpo, Nedd8, Patj, thoc7, htl, Dhc64C, babo, hts, vn, CG10764, mod, Myb, pont, Mkp3, wg
GO:0070925	organelle assembly	0.0419	1.1459283382585124	CG9492, Dhc36C, mts, btv, rempA, wisp, Oseg2, stg, Mtor, unc, me31B, mtsh, CG11486, Zasp67, dila, Fmr1, Lam, SRPK, Non2, Rcd5, tws, Klp10A, CG10185, unc-119, pnut, Efhc1.2, polo, Scgdelta, CG5142, Atx2, mask, CG17669, grp, CG18190, gammaTub37C, CG9313, dhd, tw, Cks30A, CG15208, CG17387, slmb, Rcd1, CG15306, dtr, emb, Oseg4, Chd1, chb, CG34425, CG13366, pav, milt, Lis-1, CG15923, Nedd4, Nlp, alphaTub67C, Patr-1, kon, BBS8, CG7716, Cam, atk, Pp2A-29B, CG5964, RpL10, sra, CG15161, Iswi, Zmynd10, mud, tilB, zip, stau, nompB, Atg17, CG18109, Synd, wdb, mRpS7, CCDC151, cal1, CanB2, yem, CG5458, CG6971, fzo, Edc3, CG42383, Atg1, cnn, CG17599, Incenp, mop, Atg3, nod, Nop17l, Atg8a, in, Tektin-A, Nap1, CG10958, CG2955, DOR, rols, CG31803, ssp6, Klp59D, Mst84Dc, BBS4, Rho1, CG13999, Mst77F, larp, flr, CG3085, Prosap, Oseg5, CG31907, CG14367, BBS1, CG10859, RpL3, RpLP0, RpL6, CG1571, SH3PX1, Rab14, asl, CG4525, Cep89, ifc, CG15399, Atg8b, CG15666, CG3259, Atg13, CG8800, CG5906, Non1, Pp1-87B, Nup154, snky, Mks1, mad2, Cenp-C, CG3769, Grip84, nsr, CG42366, Synj, CG1785, CG1126, CG13617, RpS5b, Grip128, Dg, Rab7, cid, TTLL3B, DAAM, Ge-1, Dhc64C, hts, CG10839, mars, Myb, how, pont, Spc105R, Atg7, Hus1-like
GO:0051174	regulation of phosphorus metabolic process	0.0419	1.161556515559545	endos, Ddr, mts, Abi, CycT, CycB, Ror, Nos, Ret, Ptp61F, Ssrp, tws, Cad96Ca, CG32812, rdx, sNPF-R, Traf4, CycE, Tao, Tsc1, dco, CycB3, Cks30A, Cdc42, CycA, ssh, fray, Rab3-GEF, chif, PEK, dap, Actbeta, sev, gwl, XNP, cno, Rack1, btl, hep, CG9593, sws, CkIIbeta2, Vav, PTP-ER, Pp2A-29B, CG31391, gnu, sra, chinmo, MAPk-Ak2, mbt, Src64B, Pdk1, slpr, slim, GckIII, Atg17, Pi3K92E, wdb, CanB2, CG41106, ben, CkIIbeta, smt3, CycG, lic, mnb, CG12620, Drl-2, cpb, l(2)gl, CycD, Rala, Pak3, Src42A, par-1, CG14689, Crk, CG8509, ebi, srl, Alk, msn, Cdc37, CG9098, Takl2, Cbl, MYPT-75D, Pli, Rho1, alph, cpa, CG3277, CG6345, Hrs, spi, mbc, Ssl, N, koko, Blm, et, PPP4R2r, Mer, Aplip1, Tctp, scw, Ras85D, Mkk4, raw, Pak, puc, CanB, Dsor1, Pink1, Atg13, SNF4Agamma, mav, bora, Nrk, Rac1, CG41520, I-t, CG2104, Rok, I-2, CG10289, cnk, CycY, hpo, Dg, CG6380, Patj, htl, CG31467, RpLP1, babo, CG31832, Mat1, vn, M1BP, Mkp3, Socs16D, pyd, CG14184
GO:0090130	tissue migration	0.0423	1.2179857233072466	rk, mim, Abi, shd, Mrtf, Rab11, Stam, apt, dome, ru, Sin3A, ab, egh, kis, bun, slmb, tsr, phm, Lis-1, btl, hep, Vav, usp, Rab5, nudE, zip, kuz, aop, RN-tre, wts, shg, Girdin, jing, spoon, dsh, cpb, Akt1, CASK, sqh, kibra, Sos, Rala, hop, stai, par-1, Crk, rols, Cbl, byn, Rho1, flr, Hrs, spi, mbc, N, Stat92E, yki, Evi5, Ras85D, puc, Dsor1, Burs, cindr, Rac1, Catsup, CalpB, cnk, Dl, ena, hpo, kni, ttk, htl, csw, Rab7, Rab3-GAP, rib, psidin, Dhc64C, sgl, vn, sqd, Tsp26A, spri, CG4552, stumps
GO:0006997	nucleus organization	0.0431	1.3280446742085037	wisp, Lam, Nup153, polo, LBR, kuk, dhd, sle, pelo, MAN1, ctp, Chd1, Nlp, alphaTub67C, CG6540, Bsg25D, sra, Tpl94D, jumu, Iswi, twe, Prosalpha6T, yem, Ote, CG42383, msps, Nup93-1, wash, Nap1, koi, Nup205, msk, spag4, Mst77F, CG42355, Topors, klar, tacc, snky, hyd, HP1e, Gp210, Hus1-like
GO:0031399	regulation of protein modification process	0.0435	1.1486430363023352	endos, Ddr, mts, CG9899, Abi, CycT, CycB, Ror, Hsp67Bc, Ret, Ptp61F, upSET, Ssrp, tws, Cad96Ca, Gug, rdx, sNPF-R, mmy, Traf4, CycE, Tao, fzr2, dco, CycB3, Cks30A, Jarid2, Cdc42, CycA, ssh, fray, Rab3-GEF, chif, Pcl, PEK, dap, Actbeta, sev, gwl, XNP, cno, Rack1, btl, hep, CG9593, G9a, sws, CkIIbeta2, ctrip, Vav, PTP-ER, Pp2A-29B, gnu, trr, sra, chinmo, MAPk-Ak2, mbt, Src64B, Pdk1, slpr, Su(var)205, slim, GckIII, Atg17, Pi3K92E, wdb, CanB2, CG41106, CG9915, ben, CkIIbeta, smt3, CycG, lic, mnb, CG12620, Drl-2, cpb, Atg8a, l(2)gl, CycD, Rala, Pak3, Src42A, par-1, Crk, CG8509, ebi, Alk, msn, Cdc37, Ada2b, CG9098, Takl2, Cbl, MYPT-75D, Pli, ash1, Rho1, alph, cpa, CG3277, CG6345, Hrs, spi, mbc, Ssl, N, koko, yki, Blm, et, bchs, PPP4R2r, CG12084, Mer, Aplip1, CoRest, Tctp, scw, Ras85D, Mkk4, fzy, raw, Pak, puc, CanB, Dsor1, Atg13, SNF4Agamma, mav, bora, Nrk, Rac1, CG41520, I-t, sna, CG2104, Rok, Rtf1, hyd, Rca1, I-2, CG10289, cnk, CG9246, Ntl, CycY, hpo, Nedd8, CG6380, Patj, htl, RpLP1, babo, CG31832, Ada2a, Mat1, vn, M1BP, Mkp3, pyd, CG14184
GO:0098727	maintenance of cell number	0.0458	1.294664176172255	Ser, da, nsl1, eff, lid, Rab11, erm, Su(Tpl), bel, CycE, fs(1)Yb, H, arm, dom, pelo, enok, chb, His2Av, Lis-1, Nup98-96, nos, Mad, scny, shg, Pi3K92E, mam, chic, Hrb98DE, Ote, dsh, PDZ-GEF, lilli, hop, fax, AGO1, piwi, N, Stat92E, E(spl)mgamma-HLH, CSN3, mael, fzy, bgcn, Dl, zpg, RPA3, Nedd8, how, Axn, CSN6
